track_id,artist_name,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,msPlayed
5FXMRdJjKq1BIX4e8Eg9mK,KK,filmi,0.697,0.438,8,-8.411,1,0.0289,0.397,0,0.293,0.58,117.954,241668,1512907
6HyoNDIpx057slv9bwR75l,Shreya Ghoshal,filmi,0.557,0.58,6,-6.566,0,0.0429,0.589,0.000245,0.124,0.453,80.051,281658,182582
0z9rJx3tDwped3ypyzoVK8,Gabriele Motta,,0.451,0.496,0,-12.905,0,0.0424,0.0562,0.777,0.325,0.341,159.934,131250,3666
7pWAX5kJBULFTDNiH8oB42,AMAN,indian lo-fi,0.508,0.0901,7,-22.456,1,0.0295,0.943,0.000875,0.18,0.11,70.198,224601,728
2l3dFxtoSMgMQVyRIUHjpz,Mitraz,desi pop,0.724,0.618,2,-9.007,1,0.0534,0.0533,0.704,0.0886,0.0683,100.021,191869,18183
1sv41rYgHhPWdyzwk5K9zy,Eminem,detroit hip hop,0.764,0.376,1,-12.586,1,0.571,0.887,1.92E-06,0.375,0.884,97.546,17075,16890
39LmkwLmeETbr80Uy7HIVU,Audrey Mika,modern indie pop,0.591,0.335,9,-8.331,0,0.0339,0.601,0,0.0976,0.293,86.448,197224,393226
5WBnKCEsPwsvWHUZmLjS3s,Empire of the Sun,australian dance,0.524,0.885,5,-3.079,1,0.037,0.0997,0,0.0708,0.395,119.954,204591,90400
12VqHHz4wvVcnEdSivjLeQ,Khalid,pop,0.386,0.406,11,-10.419,1,0.0425,0.832,0.0597,0.171,0.205,78.616,177413,177310
7JzHP7iXSvGtM6ZdwuGWiP,WILLIS,alabama indie,0.615,0.373,6,-11.54,0,0.026,0.125,0.876,0.184,0.481,87.97,155136,465221
7I5WT7DtpwSAhEeDLpZEfm,Lauv,pop,0.72,0.819,1,-4.588,1,0.0362,0.0411,0,0.0606,0.898,131.99,183014,7718836
5jE48hhRu8E6zBDPRSkEq7,Meghan Trainor,hip pop,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87E-06,0.124,0.961,134.052,187920,1397613
4NHsEHQtUKErl9uXA6Y0nm,Sølace,lo-fi chill,0.601,0.556,7,-10.722,0,0.395,0.776,0.0465,0.236,0.457,80.003,147000,1248358
1zN6ynJG4PdR61YWv4PQ3Y,Flyleaf,alternative metal,0.473,0.871,9,-4.893,1,0.0456,0.0216,0,0.0525,0.47,146.975,198507,198420
1D2Aldrksl9yWWCIPOeDzy,R3HAB,dutch house,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,147840,147840
0WtzuC09SXQ1jvxel6TnlK,Stephen Day,pop soul,0.426,0.177,7,-13.334,1,0.0346,0.797,0.00615,0.113,0.247,118.155,238280,2660352
7n6AQKpZUGiJM2auF3yuDY,Raftaar,desi hip hop,0.813,0.734,10,-5.464,0,0.0577,0.072,0,0.118,0.652,107.967,218146,45217
7rILDTVEyK9P7GIyy4637Q,Jack Newsome,,0.846,0.628,1,-5.319,1,0.0567,0.149,0,0.0746,0.84,111.072,181279,3066930
680V5vxHWn2D11Yws0e12V,Conro,canadian electronic,0.761,0.644,7,-6.765,1,0.0409,0.0532,0.00146,0.0838,0.444,111.993,199286,6708279
7DRDufzLV8vbLRPdkJIqWq,VALORANT,video game music,0.732,0.777,0,-5.253,1,0.111,0.00202,0.667,0.268,0.536,160.061,160500,160660
47emsK4Cj4dMqctYq18U03,Bo Burnham,comic,0.247,0.442,6,-8.703,1,0.041,0.716,0,0.0655,0.261,62.952,212861,2137606
1A3XPibNuMPTbTWlPgRfTD,Skrillex,brostep,0.774,0.909,9,-2.89,0,0.0365,0.0173,0.121,0.0739,0.696,126.977,340341,680412
2PTvik6EqPAIYOclAB3SU8,Basshunter,eurodance,0.645,0.984,4,-7.051,1,0.0508,0.164,0.00701,0.164,0.553,144.954,176453,330088
0v9efJ1lA4yhp3P2PLNKqM,LIL DUSTY G,emo rap,0.636,0.808,0,-3.288,1,0.0534,0.0699,0,0.153,0.508,75.013,99200,99200
4LmN3eU1R1vVEdKuDELpGk,P!nk,dance pop,0.578,0.639,4,-5.749,1,0.0374,0.0586,0,0.0944,0.296,108.045,277413,2293791
2FWquqPNxte8iqZ3ATQG0p,Jay Park,k-pop,0.403,0.724,8,-6.064,1,0.246,0.377,0,0.0927,0.428,97.133,216786,3111686
0NlGoUyOJSuSHmngoibVAs,Kodaline,irish pop,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,305747,3918739
5gLNj5gftjqnYhPScCpsr2,NITTI,brostep,0.288,0.754,6,-3.376,0,0.0476,0.0938,0,0.238,0.311,174.095,234518,666014
4wPKG3qqGV2VRIIgxbZpwl,R3HAB,dutch house,0.571,0.763,9,-6.66,1,0.05,0.0421,0,0.394,0.21,99.955,161400,202372
3XThyUoEI8BPDjdu954Uof,Skrillex,brostep,0.581,0.925,11,-3.213,1,0.151,0.00112,0,0.406,0.269,139.982,249120,45034
3rrtbnOBDzKQfyYKTezEFe,Björk,art pop,0.481,0.49,6,-10.098,1,0.0271,0.0536,0.123,0.0915,0.0378,152.04,287000,286333
7iv32XEy2HlM7PqQO4lp5f,FLETCHER,alt z,0.665,0.488,4,-7.177,1,0.0981,0.272,0.000261,0.181,0.477,142.087,193600,2190329
6txjv1bYloEaQ65SainV1Y,ODESZA,chillwave,0.303,0.68,9,-5.318,1,0.0731,0.547,0.929,0.872,0.0397,118.581,192267,192266
5Uo7AAr2d1CNZlaKgVUT3i,Icona Pop,candy pop,0.591,0.864,4,-2.04,1,0.155,0.0386,0,0.139,0.302,128.073,206250,287270
1gk5o5yEXAsHeXMJoavmh3,The Vamps,boy band,0.607,0.678,8,-7.045,0,0.0335,0.00527,0,0.332,0.433,115.968,244798,12644
7rRMmhC027ixjjXzuZYoMv,Jonas Blue,pop,0.572,0.811,6,-4.874,0,0.066,0.00887,5.65E-06,0.124,0.332,125.946,206667,206666
4bJygwUKrRgq1stlNXcgMg,t.A.T.u.,dance pop,0.603,0.834,5,-5.766,0,0.0417,0.0411,0.00609,0.105,0.376,89.957,214440,214341
77qICJwArD3Lk6s9BoZIxO,Deorro,dutch house,0.699,0.709,6,-6.316,0,0.0889,0.0976,0.000124,0.0852,0.426,149.975,177718,2053548
4AKZMzmEUmT0MoR3xisgHM,Kurt Hugo Schneider,viral pop,0.303,0.393,0,-8.926,1,0.0458,0.777,0.000102,0.106,0.396,180.23,200972,0
0SuLAslEMFZAXf0SwY7syi,Jon Bellion,indie pop rap,0.617,0.567,0,-4.188,1,0.0828,0.0584,0,0.0933,0.505,90.246,217603,4315705
,ODESZA,,,,,,,,,,,,,,211200
2SDswD3RdceDWthkgCrCCU,Julia Michaels,pop,0.603,0.618,1,-5.184,1,0.0319,0.0232,0,0.118,0.323,112.114,209276,897032
1yxO5CmOSNFq600UkDiPMn,Hoodie Allen,indie pop rap,0.74,0.7,4,-7.066,0,0.165,0.126,0,0.208,0.377,89.971,224049,4851911
1FQzF95qaPr0sQXIsjxDQm,Linda Morrison,shanty,0.765,0.524,11,-5.821,0,0.101,0.755,0,0.239,0.551,114.697,126453,125409
3U4isOIWM3VvDubwSI3y7a,John Legend,neo soul,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,269560,1426175
3Th56VIq2sEaEmPPETu7p5,Ed Sheeran,pop,0.54,0.557,11,-6.097,1,0.0259,0.00886,0.000182,0.307,0.287,75.035,237147,234986
7CMyoI8zAFAUhMnQ5NzNnu,Pritam,filmi,0.683,0.975,7,-3.48,1,0.068,0.0719,0.000384,0.325,0.745,103.026,270470,242085
,Kailash Kher,,,,,,,,,,,,,,246842
68RveqIjrkOeBbEGL67GgA,Pritam,filmi,0.664,0.792,6,-5.294,1,0.0283,0.184,0.000417,0.106,0.86,139.961,230165,230164
6YYVzVapUF3UnZQ0igasl3,Shafqat Amanat Ali,classic pakistani pop,0.483,0.781,4,-5.926,1,0.0445,0.349,0,0.126,0.801,83.782,314522,1472203
64ta7ZvTJeThz7Ns4LmAHS,Wolfgang Amadeus Mozart,classical,0.428,0.237,7,-13.764,0,0.0351,0.987,0.896,0.0849,0.357,79.904,460027,9854
6epWOvYxmfcqxhuRAlMooB,DaniSogen,japanese chillhop,0.635,0.238,11,-20.089,0,0.0317,0.91,0.914,0.0857,0.136,120.005,156000,156000
4fFkeWRy0xKYwPzm4HDdnu,Silent Poets,japanese dub,0.453,0.434,4,-11.32,0,0.0291,0.249,0.478,0.0894,0.0768,108.016,296520,600279
2PnZshFzhKj08VNZcbqpGf,Biting Elbows,,0.648,0.707,7,-7.248,1,0.0268,0.0277,2.79E-05,0.099,0.282,127.971,180930,3351
3BIc6CjDJxm6P1qCls2nKa,Lund,cloud rap,0.741,0.354,2,-15.505,1,0.0812,0.656,0.702,0.384,0.037,120.018,254000,1580900
0Lu9pdU9sOqI2jFwxfztCb,Nico Collins,,0.525,0.785,2,-2.407,0,0.0455,0.0356,0,0.103,0.47,170.116,234001,14068429
6ystEVEaGFiGAm5KG01v8U,Mikko Tarmia,video game music,0.257,0.113,5,-18.99,0,0.0386,0.936,0.93,0.102,0.0417,134.506,138842,138842
7kkT0Z4U36CLd8uhnQ9SMs,Kato,anime lo-fi,0.523,0.617,9,-7.76,0,0.0265,0.0856,0.857,0.139,0.0868,79.964,101820,57348
2rTQvFeFEweuesY1iioB0T,Nico Collins,,0.58,0.405,5,-6.859,1,0.0994,0.5,0,0.103,0.642,169.661,236451,236372
6x4EFTRAPdQsXyRtzo22y5,Kato,anime lo-fi,0.691,0.00816,9,-25.501,0,0.093,0.992,0.967,0.149,0.424,67.549,61857,61825
2lxW1CHmEhVZc9d94IdxwJ,Kito,electra,0.722,0.514,0,-9.249,0,0.272,0.476,0.0114,0.105,0.568,103.992,178042,885272
6zDdR5SUiRPmAhQIxnsbQU,NIKI DEMAR,social media pop,0.625,0.574,0,-7.343,1,0.0356,0.185,0.00405,0.159,0.305,92.089,193173,89717
3e5yu9MkIvQx17mm7LF6KY,Canyon City,acoustic pop,0.549,0.274,1,-12.565,1,0.0379,0.798,6.63E-06,0.103,0.207,86.664,186584,186585
28VbwtsYnj85UEODGpQRem,Alan Walker,electro house,0.673,0.659,3,-4.493,0,0.0439,0.539,0,0.129,0.628,88.011,179053,1714685
2VKmGMytOeT0F3P5gwNWyi,RDB,bhangra,0.792,0.959,9,-2.579,0,0.0913,0.338,0,0.275,0.874,115.015,309747,99492
43YwOmGUOS3zzGvj1Feszb,Richard Strauss,classical,0.115,0.301,0,-13.321,1,0.0449,0.637,0.935,0.154,0.0409,77.276,109667,275726
7EjatvVN2Y2GjpvKSyWJR4,Pritam,filmi,0.287,0.654,2,-5.57,1,0.0374,0.593,7.30E-06,0.11,0.241,84.015,338587,2747
36JAat3btntBNfrXuPEuQD,Shafqat Amanat Ali,classic pakistani pop,0.32,0.437,0,-13.057,0,0.0411,0.447,0,0.279,0.35,81.563,136759,56827
1PKqiewc0OyZVYxFz5ugbH,Jonas Blue,pop,0.702,0.759,0,-3.292,1,0.0381,0.16,0,0.062,0.761,123.999,198408,396814
4lPvAuYbmxixv12m4TXVSk,Jason Mraz,acoustic pop,0.551,0.596,11,-8.116,1,0.0544,0.128,0,0.0679,0.636,169.786,232941,465882
2RmsU8ooQ6dUmtPmAOzKOB,R3HAB,dutch house,0.722,0.592,9,-7.746,1,0.0564,0.401,1.31E-06,0.0927,0.438,139.903,152143,2110609
1fidCEsYlaVE3pHwKCvpFZ,Nico & Vinz,afrobeats,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58E-06,0.55,0.779,119.968,245867,245866
4qRcjFkFqSpLBzcbLDt7HL,Sona Mohapatra,filmi,0.649,0.458,4,-7.632,0,0.0446,0.574,0,0.113,0.748,180.071,248182,45832
7mfvOqsvzZaUl7sfbcNk4E,ERA,gregorian dance,0.605,0.532,1,-10.872,0,0.0337,0.0919,0.000576,0.0762,0.139,102.804,235227,341765
4ynh6SYokrNc1E6fHKSTht,ERA,gregorian dance,0.69,0.812,1,-7.452,0,0.0327,0.165,4.15E-05,0.0905,0.251,102.824,227133,1179629
7t1C2Z5kYtmhZGMs5mIFz2,Annie,electropop,0.567,0.588,7,-8.117,0,0.0315,0.149,0.00298,0.126,0.634,79.381,226869,226869
4HOsVv1uK6DS0gYKBCWMGv,Current Joys,lo-fi indie,0.433,0.501,3,-8.89,1,0.0346,0.503,0.0177,0.0945,0.252,204.06,253011,252910
6nTiIhLmQ3FWhvrGafw2zj,Green Day,modern rock,0.38,0.988,1,-2.042,1,0.0639,2.64E-05,7.86E-05,0.368,0.769,186.113,176346,317350
32il27dOrLpIru8Evp4Pu7,Marshmello,brostep,0.617,0.514,9,-7.099,1,0.0722,0.0154,0,0.118,0.365,81.067,153196,3615
2ujZhRfx9hPlqaSWyYtPyF,Grace Carter,uk contemporary r&b,0.616,0.699,0,-5.398,1,0.044,0.0849,0.000689,0.077,0.533,99.956,192227,1731920
0l1i3nJ4aDMk0inxnvzYTz,Imran Khan,desi hip hop,0.727,0.714,2,-4.494,1,0.0872,0.0209,0,0.153,0.618,164.003,232907,1198663
7lPd7B5SFhLVuXXutjGssF,Myríad,lo-fi jazzhop,0.559,0.354,5,-15.523,0,0.108,0.895,0.864,0.113,0.371,79.933,144000,144000
1ThCQHxG7leBTDgPW2xQLZ,McKay,korean r&b,0.636,0.522,3,-5.687,1,0.127,0.655,0,0.124,0.654,83.048,210163,418313
2m6Ko3CY1qXNNja8AlugNc,Troye Sivan,australian pop,0.559,0.559,11,-6.425,1,0.0358,0.0145,0,0.138,0.338,72.498,220780,1801289
0wzThSEGQOnrGtFnyxGSMZ,Flower Face,ambient folk,0.49,0.126,1,-13.868,1,0.0327,0.926,3.36E-06,0.0992,0.102,99.892,284143,568286
7rWgGyRK7RAqAAXy4bLft9,ABBA,europop,0.719,0.922,11,-6.091,1,0.0338,0.523,0.000163,0.0867,0.964,133.113,260893,260893
1YIhmgvi4tTDD1VAiWQsIP,Jonas Blue,pop,0.708,0.872,0,-5.377,0,0.0463,0.0148,0.802,0.0881,0.743,124.996,165120,17087
00vhtWzNIISd9I04Cl3K7N,Noah Kahan,pov: indie,0.709,0.48,11,-8.353,1,0.305,0.163,0,0.16,0.365,175.916,219555,2224823
65G7XDGcybJiGywSCXJiL5,Martin Garrix,dutch edm,0.593,0.914,1,-5.351,1,0.0363,0.00137,0.445,0.0714,0.0381,128.015,176120,726794
3rjM7GhxdVq1YySsHBs21i,Nickelback,alternative metal,0.572,0.961,7,-3.089,1,0.0625,0.000734,0.021,0.207,0.818,76.998,186600,207883
4yFxuEx4YwpGpFQ7EaXT4o,Sonu Nigam,filmi,0.744,0.708,0,-6.073,0,0.0312,0.458,0.000486,0.207,0.486,120.017,276428,4204
1jQyxlt48R1Jdn37Rgn04d,Vishal Dadlani,filmi,0.526,0.639,0,-6.614,1,0.0322,0.49,1.46E-05,0.099,0.214,77.053,354079,85784
3pNxVP6r45iUho1uxEYdj9,Nikhil D'Souza,indian indie,0.682,0.97,2,-5.332,1,0.0459,0.00591,0.171,0.0448,0.959,137.954,285051,284965
0DYRjWiFJHvLjxRrywtltC,Alec Benjamin,alt z,0.676,0.634,8,-5.377,1,0.0385,0.701,1.63E-06,0.223,0.33,86.004,192501,3225244
3ng7epefERNazaZkkbwLdq,Surf Mesa,pop edm,0.648,0.724,0,-5.189,1,0.0263,0.0198,0,0.15,0.382,125.014,162954,2287845
3JvKfv6T31zO0ini8iNItO,Tom Odell,chill pop,0.445,0.537,4,-8.532,0,0.04,0.695,1.65E-05,0.0944,0.131,122.769,244360,2957271
57JVGBtBLCfHw2muk5416J,Queen,classic rock,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,214653,4436
4eKN8RPS06OHyk8dTdempU,Lorn,glitch hop,0.384,0.455,6,-10.773,0,0.0348,0.414,0.838,0.0933,0.0359,100.018,209333,209332
513uSXDTLPcXZkLoJr0TOO,Justin Bieber,canadian pop,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13E-06,0.113,0.584,115.884,190779,619034
2ZaibgMfl2NS3ntzYqnLhm,Low Roar,icelandic indie,0.221,0.34,9,-10.935,0,0.0314,0.806,0.989,0.104,0.0397,85.665,195653,6469206
1qlazPhrxw3xGG1MZHQ1p6,Passenger,folk-pop,0.597,0.624,7,-6.931,1,0.0283,0.0947,8.62E-05,0.0946,0.84,104.541,216207,216059
7EI6Iki24tBHAMxtb4xQN2,Rita Ora,dance pop,0.628,0.797,11,-3.953,0,0.0596,0.0364,0,0.104,0.321,106.93,215064,3462867
1AfFUID69eG8hOkkc3asNM,Eve,anime,0.417,0.52,3,-4.872,1,0.0324,0.19,0,0.0783,0.346,123.934,277337,32633636
3AVrVz5rK8Hrqo9YGiVGN5,Cigarettes After Sex,ambient pop,0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,290147,763650
4r8p26F2OURIbRgSjHOJqA,Astronaut,complextro,0.66,0.648,5,-4.316,0,0.0481,0.00498,1.11E-06,0.322,0.271,128.08,185625,185577
1NrJYpdAi7uosDRPmSYrsG,OneRepublic,piano rock,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22E-05,0.102,0.502,118.008,208107,1349651
0zLnAV1lYEhVnKk3ITmCym,Lizzy McAlpine,alt z,0.518,0.208,10,-12.273,1,0.0363,0.855,5.15E-06,0.12,0.42,179.836,259167,3555818
7I4ty3om2Ep1WlcGftwShl,DJ Lagoa,lo-fi brasileiro,0.323,0.0742,10,-24.299,1,0.0328,0.981,0.944,0.0735,0.0398,60.035,208000,416000
6ZxPYutGhjLTrcmvcshCa4,Will Smith,hip hop,0.445,0.532,8,-8.018,1,0.0405,0.254,0,0.109,0.465,128.776,193096,53829
,Anirudh Ravichander,,,,,,,,,,,,,,114719
1Xi84slp6FryDSCbzq4UCD,Duncan Laurence,dutch pop,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624,1046861
0IX9PmqxgSTUVtLhHkqQ3H,LXST CXNTURY,chill phonk,0.479,0.82,11,-7.142,0,0.064,0.0128,0.66,0.109,0.246,138.518,1847210,8547389
5Cyy8UMG6ch51oXYenPGzN,Omar Apollo,bedroom pop,0.676,0.338,9,-7.96,1,0.0284,0.372,5.57E-06,0.468,0.321,92.029,168829,168590
39DfslxGf8Hh0ljKN8h0Ng,Uttam Singh,classic bollywood,0.693,0.537,2,-13.448,1,0.0393,0.184,2.59E-05,0.2,0.923,142.995,125518,335386
39DfslxGf8Hh0ljKN8h0Ng,Uttam Singh,classic bollywood,0.693,0.537,2,-13.448,1,0.0393,0.184,2.59E-05,0.2,0.923,142.995,125518,125518
4P04JqCLPPMBBCVU50w6Iz,Ewan J Phillips,british singer-songwriter,0.348,0.168,7,-14.805,1,0.0398,0.78,0.00199,0.504,0.0618,132.206,553056,553056
6s86N7LVaJZuU4alwKp6XO,shy martin,alt z,0.632,0.578,9,-7.657,0,0.0905,0.714,0,0.42,0.297,139.324,157556,787707
7fJozqj7NMdvo0zkcXDbgg,MagnusTheMagnus,,0.681,0.698,9,-5.464,0,0.0595,0.0631,0.464,0.0535,0.643,156.059,178869,1246
0A4nmNFa3HNGiyJLGoHJUg,The Little Ones,shimmer pop,0.564,0.778,9,-6.763,1,0.0369,0.000101,0.00682,0.0661,0.616,120.012,187053,187053
5So8nHNL6ozctmXC2Ws6yA,Zack Knight,desi hip hop,0.746,0.651,11,-6.261,0,0.199,0.136,0,0.0952,0.366,176.053,178636,208243
7BYBFXptGL6IPWMN2fy0bL,Joan Thiele,italian indie pop,0.767,0.605,0,-6.987,1,0.041,0.0187,0.00251,0.359,0.285,112.112,177830,2503971
2LskIZrCeLxRvCiGP8gxlh,XXXTENTACION,emo rap,0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06E-06,0.126,0.288,104.969,198903,5208919
3j6s1vr84KzKlpF0QfHzDy,Besomorph,alt z,0.523,0.699,6,-3.84,0,0.0293,0.108,0.000607,0.205,0.132,74.983,203500,1640994
0x0kiJ0XSLQ4uOJI9uEBzd,Hiroyuki Sawano,anime score,0.585,0.794,8,-9.958,1,0.0682,0.118,0.812,0.0962,0.334,135.013,206440,3373
0ZIXzljb3OyZQBORi4hUf9,FINNEAS,alt z,0.965,0.303,1,-10.49,1,0.0561,0.0524,0.00405,0.12,0.414,107.048,175528,27636
13JLAaCBniWngbG2u7owok,Vampire Weekend,baroque pop,0.468,0.67,2,-8.052,1,0.0875,0.309,0.4,0.108,0.32,147.498,184067,184066
27nkWHXFTNmlSTZPLhKMtp,UniqOfficial,,0.364,0.0459,0,-23.924,1,0.0316,0.841,0.44,0.0918,0.0377,181.598,255843,2389090
0Xlthct8SOi0gAdnn2GbRT,Obie Hans,lo-fi jazzhop,0.65,0.286,8,-16.552,1,0.0549,0.53,0.933,0.111,0.234,156.031,160044,160043
0JanZrjJc3yn63AGgBDLAb,Jacob Lee,australian pop,0.437,0.681,3,-5.178,0,0.0354,0.159,0,0.136,0.26,146.015,244530,2073810
4LRPiXqCikLlN15c3yImP7,Harry Styles,pop,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,9870828
7JBWagcdXEX1dDZTCKUo7R,Sasha Alex Sloan,alt z,0.529,0.174,9,-13.751,1,0.0373,0.845,0,0.0567,0.311,136.112,206187,69619
0pwYLVXVknPSGUQb39cePC,Justin Bieber,canadian pop,0.571,0.873,0,-3.382,0,0.1,0.0811,0,0.361,0.613,139.691,229467,6885
4JE6agBLHGA5TaF6FlqfBD,Matt Maltese,indie anthem-folk,0.331,0.45,10,-5.362,1,0.034,0.365,0.00464,0.22,0.18,123.829,218755,6006563
5LuenPeo98IBXOUy8r4yC0,Brian Tyler,orchestral soundtrack,0.276,0.523,0,-9.919,1,0.0391,0.0189,0.984,0.0567,0.28,81.699,116107,115942
5yksRgkNOT7BP5LPsVkBnZ,Sonu Nigam,filmi,0.76,0.546,5,-8.048,1,0.0395,0.815,0,0.29,0.968,116.969,352667,3161
4gXdMZkBN1neE9nX6yRALa,Eminem,detroit hip hop,0.646,0.796,2,-6.152,1,0.366,0.409,0,0.107,0.676,83.093,265480,37221
1VYruNWR6k3fKQL5LXtIIK,Au/Ra,alt z,0.49,0.644,10,-9.074,0,0.349,0.0631,2.87E-06,0.384,0.409,193.99,189341,1571376
14e46mURUUwB3i2vTe1gFz,Mt. Joy,pov: indie,0.548,0.444,3,-9.4,1,0.0384,0.866,0,0.134,0.62,169.917,186133,186072
6qRofeOAJif90e0IPl9gz4,Claptu,lo-fi latino,0.639,0.146,7,-20.574,0,0.0432,0.961,0.914,0.107,0.117,121.078,150744,301486
0zsDAdng7q4y8vAXXEDuED,Silent Poets,japanese dub,0.402,0.426,9,-9.554,0,0.0255,0.00436,0.0597,0.0857,0.0798,82.054,429251,1082677
0ri0Han4IRJhzvERHOZTMr,Pink Sweat$,bedroom soul,0.813,0.415,0,-5.926,1,0.0349,0.777,0,0.131,0.667,91.921,170345,170343
58w68w4s8h9gw3xrDaXyuj,Pink Sweat$,bedroom soul,0.731,0.484,0,-5.579,1,0.0354,0.73,3.01E-06,0.326,0.35,92.043,169128,2440
3Jw15mUi470MLV3fFEWoSc,Yasumu,lo-fi study,0.68,0.114,1,-23.789,0,0.0472,0.894,0.858,0.113,0.0786,110.009,128057,128004
4GUpreonDXgwCKCZSAsTPm,Yasumu,lo-fi study,0.619,0.0936,9,-16.143,0,0.0513,0.858,0.938,0.0825,0.329,77.051,178839,178839
4AsCJmJXmBS4Mwy2lVxuVz,Atlis,,0.574,0.144,6,-19.469,1,0.0341,0.949,0.92,0.113,0.104,91.965,159130,318260
6bRkfUjCF4vSb1n9Vgj1Wj,Kainbeats,anime lo-fi,0.574,0.184,11,-19.535,1,0.0388,0.808,0.938,0.137,0.182,136.114,141186,141185
3u6PxWema1snbjLbFEyjkJ,Seafret,folk-pop,0.471,0.561,11,-7.068,0,0.03,0.0472,1.91E-06,0.122,0.215,99.808,190759,190758
3rrIDEeu3ih9dAzop5LiPk,Hans Zimmer,german soundtrack,0.0681,0.00552,0,-36.657,1,0.0611,0.000225,0.573,0.116,0.0282,74.42,100986,844679
5IzZpz0vA73IIjqFPpXSXP,Hiroyuki Sawano,anime score,0.54,0.608,2,-8.498,1,0.0508,0.00182,0.76,0.106,0.0389,125.01,256920,10548
5cF0dROlMOK5uNZtivgu50,Charlie Puth,pop,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33E-05,0.134,0.797,100.066,208787,1882885
1heAYXQYiL5e2VBRClCaif,Leonid Antonov,,0.175,0.00327,5,-37.357,1,0.048,0.981,0.884,0.0987,0.051,66.529,140250,140000
1n8LLZscaI7E1qG6EXYMNy,Fred V & Grafix,dancefloor dnb,0.412,0.928,2,-5.599,1,0.0493,4.33E-05,0.773,0.276,0.473,173.988,222872,17637
2HNazy8cLJs8UlNjNfgn38,Jisatsu,anime lo-fi,0.666,0.144,4,-18.412,1,0.0369,0.947,0.497,0.0645,0.0906,80.037,138750,277500
5XND8aufA4UvtqAgARcjfN,K-391,nordic house,0.498,0.689,6,-5.849,0,0.0772,0.0784,0,0.188,0.176,143.804,164167,1198962
6aZ8xwHXBLY8Cph8GWdtWr,Fly By Midnight,singer-songwriter pop,0.6,0.529,8,-6.184,1,0.0277,0.239,2.35E-05,0.099,0.371,134.966,157472,353426
1BikQ3e5AUfDSdzTosW9bE,RADWIMPS,j-pop,0.637,0.205,7,-15.144,1,0.0411,0.99,0.967,0.147,0.345,110.386,67987,748966
54LFnRxLlnwV7R04CMZwjD,Vorsa,lo-fi chill,0.698,0.508,11,-6.272,1,0.0454,0.708,0.00278,0.319,0.555,119.999,264464,5664238
7IEww1rwWe1scos6rarOYh,Adnan Dhool,pakistani pop,0.322,0.515,3,-6.908,0,0.0341,0.668,5.01E-06,0.0907,0.16,149.912,320757,9591
44EgTZXLY0a2NcKaZdnkyL,Broken Back,new french touch,0.698,0.871,2,-7.073,1,0.0469,0.221,0,0.298,0.79,98.003,149072,95082
0Bo5fjMtTfCD8vHGebivqc,Crazy Frog,,0.86,0.907,2,-3.321,1,0.0407,0.279,0.693,0.0648,0.786,138.045,168880,160960
3fwyItGexa88kR8j76dIqv,Pratsofficial,desi pop,0.445,0.28,10,-12.668,1,0.0275,0.819,1.29E-05,0.111,0.299,104.743,194286,195568
5K3SJuYEkvvrLbzOjPyRi1,Ari Abdul,dark r&b,0.552,0.582,11,-5.535,1,0.0404,0.0813,0.205,0.177,0.538,105.483,156651,250367
5K3SJuYEkvvrLbzOjPyRi1,Ari Abdul,dark r&b,0.552,0.582,11,-5.535,1,0.0404,0.0813,0.205,0.177,0.538,105.483,156651,156650
2sWoPLbQ4qCZ56D5yCX5W3,Arizona Zervas,pop rap,0.707,0.591,8,-5.878,1,0.0705,0.015,0,0.27,0.645,149.982,108072,10040
3k2apDc7IgQL2dbUxQKkaQ,Lorn,glitch hop,0.675,0.568,1,-9.982,0,0.0393,0.181,0.952,0.122,0.461,146.002,126828,340940
3iXxmoN99RrzPduOrDITQf,Hiroyuki Sawano,anime score,0.679,0.859,4,-8.095,0,0.0556,0.00292,0.798,0.361,0.147,124.026,321290,281814
4s5MyMeElBghgUmSihtic9,Ludvig Forssell,anime,0.282,0.428,1,-9.812,0,0.0311,0.227,0.000158,0.0897,0.0392,83.608,316520,4875500
3UHNRo52Jrra0NfaIlYbk4,The Lumineers,folk-pop,0.626,0.35,1,-7.03,1,0.0299,0.726,0,0.0975,0.225,72.522,181040,1711834
1xnsTtYlN5GYO30FqYLG1i,5 Seconds of Summer,boy band,0.67,0.665,8,-5.47,1,0.104,0.0293,2.19E-05,0.101,0.694,161.99,147744,213518
